ID,Pay_Date,Pay_Amount
PI2246,2019-12-29,149.32
PI2249,2019-12-29,159.38
PI2250,2019-12-29,198.92
PI2265,2019-12-29,81.51
PI2275,2019-12-29,251.13
PI2287,2019-12-29,237.51
PI2295,2019-12-29,117.12
PI2313,2019-12-29,172.48
PI2338,2019-12-29,183.75
PI2351,2019-12-29,269.68
PI2367,2019-12-29,207.62
PI2381,2019-12-29,295.65
PI2388,2019-12-29,281.96
PI2390,2019-12-29,193.8
PI2410,2019-12-29,99.27
PI2411,2019-12-29,194.36
PI2422,2019-12-29,234.45
PI2452,2019-12-29,226.24
PI2457,2019-12-29,277.9
PI2481,2019-12-29,192.82
PI2517,2019-12-29,228.25
PI2531,2019-12-29,173.41
PI2545,2019-12-29,169.04
PI2587,2019-12-29,194.89
PI2601,2019-12-29,157.96
PI2629,2019-12-29,326.25
PI2637,2019-12-29,166.87
PI2643,2019-12-29,379.22
PI2644,2019-12-29,72.45
PI2690,2019-12-29,139.53
PI2695,2019-12-29,126.88
PI2697,2019-12-29,184.22
PI2704,2019-12-29,136.42
PI2711,2019-12-29,172.43
PI2714,2019-12-29,170.52
PI2729,2019-12-29,176.75
PI2730,2019-12-29,348.23
PI2732,2019-12-29,199.36
PI2744,2019-12-29,322.04
PI2806,2019-12-29,264.94
PI2847,2019-12-29,233.69
PI2849,2019-12-29,178.77
PI2857,2019-12-29,112.47
PI2867,2019-12-29,151.42
PI2877,2019-12-29,233.04
PI2881,2019-12-29,100.63
PI2903,2019-12-29,176.92
PI2912,2019-12-29,137.44
PI2940,2019-12-29,130.87
PI2948,2019-12-29,256.42
PI2953,2019-12-29,244.62
PI2958,2019-12-29,138.19
PI2964,2019-12-29,174.83
PI2968,2019-12-29,188.3
PI2973,2019-12-29,140.44
PI2992,2019-12-29,229.46
PI0013,2020-01-12,233.18
PI0033,2020-01-12,328.16
PI0056,2020-01-12,292.58
PI0073,2020-01-12,208.83
PI0125,2020-01-12,109.06
PI0142,2020-01-12,284.68
PI0144,2020-01-12,124.89
PI0151,2020-01-12,166.9
PI0177,2020-01-12,134.19
PI0179,2020-01-12,246.07
PI0197,2020-01-12,216.45
PI0198,2020-01-12,306.88
PI0207,2020-01-12,207.54
PI0226,2020-01-12,276.41
PI0260,2020-01-12,242.53
PI0262,2020-01-12,93.59
PI0263,2020-01-12,224.6
PI0277,2020-01-12,159.3
PI0279,2020-01-12,223.61
PI0290,2020-01-12,183.42
PI0324,2020-01-12,102.72
PI0328,2020-01-12,158.51
PI0332,2020-01-12,134.19
PI0336,2020-01-12,134.62
PI0367,2020-01-12,177.47
PI0372,2020-01-12,169.19
PI0396,2020-01-12,253.7
PI0417,2020-01-12,208.5
PI0427,2020-01-12,142.13
PI0442,2020-01-12,157.1
PI0488,2020-01-12,193.53
PI0498,2020-01-12,261.74
PI0503,2020-01-12,227.51
PI0547,2020-01-12,183.79
PI0568,2020-01-12,137.55
PI0581,2020-01-12,137.32
PI0591,2020-01-12,179.7
PI0595,2020-01-12,332.82
PI0609,2020-01-12,211.66
PI0622,2020-01-12,135.52
PI0652,2020-01-12,207.5
PI0671,2020-01-12,85.62
PI0705,2020-01-12,225.93
PI0717,2020-01-12,194.44
PI0726,2020-01-12,147.85
PI0743,2020-01-12,234.99
PI0748,2020-01-12,190.46
PI0761,2020-01-12,183.91
PI0798,2020-01-12,96.8
PI0802,2020-01-12,178.06
PI0807,2020-01-12,172.98
PI0809,2020-01-12,279.46
PI0810,2020-01-12,108.67
PI0813,2020-01-12,155.21
PI0846,2020-01-12,137.96
PI0881,2020-01-12,257.37
PI0884,2020-01-12,111.53
PI0914,2020-01-12,267.1
PI0918,2020-01-12,405.33
PI0927,2020-01-12,171.74
PI1021,2020-01-12,161.67
PI1042,2020-01-12,213.48
PI1060,2020-01-12,141.51
PI1095,2020-01-12,144.56
PI1107,2020-01-12,160.69
PI1122,2020-01-12,283.23
PI1125,2020-01-12,156.72
PI1134,2020-01-12,208.92
PI1173,2020-01-12,131.15
PI1183,2020-01-12,132.68
PI1196,2020-01-12,137.67
PI1202,2020-01-12,260.78
PI1217,2020-01-12,81.49
PI1245,2020-01-12,210.43
PI1252,2020-01-12,177.04
PI1265,2020-01-12,190.65
PI1278,2020-01-12,208.01
PI1303,2020-01-12,225.16
PI1308,2020-01-12,272.78
PI1340,2020-01-12,196.17
PI1343,2020-01-12,317.38
PI1347,2020-01-12,191.56
PI1379,2020-01-12,251.55
PI1380,2020-01-12,245.66
PI1384,2020-01-12,101.92
PI1387,2020-01-12,224.16
PI1390,2020-01-12,108.87
PI1400,2020-01-12,267.59
PI1403,2020-01-12,272.04
PI1404,2020-01-12,234.72
PI1406,2020-01-12,251.49
PI1414,2020-01-12,145.62
PI1441,2020-01-12,420.83
PI1445,2020-01-12,152.68
PI1447,2020-01-12,171.09
PI1466,2020-01-12,243.19
PI1473,2020-01-12,266.1
PI1496,2020-01-12,155.76
PI1505,2020-01-12,274.71
PI1538,2020-01-12,150.72
PI1564,2020-01-12,260.55
PI1599,2020-01-12,309.09
PI1609,2020-01-12,175.93
PI1614,2020-01-12,137.24
PI1633,2020-01-12,252.65
PI1642,2020-01-12,206.83
PI1663,2020-01-12,143.81
PI1679,2020-01-12,191.58
PI1686,2020-01-12,241.21
PI1694,2020-01-12,184.54
PI1707,2020-01-12,333.54
PI1756,2020-01-12,214.02
PI1761,2020-01-12,173.09
PI1787,2020-01-12,315.84
PI1821,2020-01-12,204.88
PI1823,2020-01-12,48.47
PI1831,2020-01-12,149.98
PI1853,2020-01-12,247.89
PI1857,2020-01-12,41.29
PI1875,2020-01-12,140.87
PI1894,2020-01-12,136.99
PI1897,2020-01-12,331.91
PI1898,2020-01-12,206.53
PI1905,2020-01-12,137.35
PI1932,2020-01-12,203.74
PI1942,2020-01-12,148.5
PI1945,2020-01-12,332.13
PI1952,2020-01-12,148.24
PI1962,2020-01-12,154.6
PI1968,2020-01-12,206.39
PI1987,2020-01-12,74.65
PI1999,2020-01-12,94.25
PI2002,2020-01-12,225.98
PI2012,2020-01-12,72.13
PI2026,2020-01-12,119.08
PI2089,2020-01-12,265.09
PI2096,2020-01-12,198.65
PI2097,2020-01-12,269.2
PI2134,2020-01-12,102.6
PI2138,2020-01-12,295.82
PI2150,2020-01-12,181.56
PI2157,2020-01-12,162.12
PI2180,2020-01-12,148.55
PI2189,2020-01-12,177.51
PI2202,2020-01-12,238.45
PI2218,2020-01-12,222.28
PI2233,2020-01-12,107.95
PI2246,2020-01-12,175.41
PI2249,2020-01-12,207.61
PI2250,2020-01-12,150.08
PI2265,2020-01-12,176.34
PI2275,2020-01-12,318.75
PI2287,2020-01-12,207.01
PI2295,2020-01-12,141.9
PI2312,2020-01-12,163.83
PI2313,2020-01-12,196.04
PI2338,2020-01-12,333.68
PI2367,2020-01-12,190.05
PI2381,2020-01-12,302.75
PI2388,2020-01-12,204.78
PI2390,2020-01-12,211.51
PI2410,2020-01-12,148.33
PI2411,2020-01-12,132.95
PI2422,2020-01-12,156.64
PI2452,2020-01-12,124.08
PI2457,2020-01-12,277.56
PI2461,2020-01-12,181.01
PI2481,2020-01-12,210.74
PI2513,2020-01-12,254.22
PI2517,2020-01-12,298.2
PI2531,2020-01-12,255.38
PI2545,2020-01-12,200.82
PI2587,2020-01-12,194.69
PI2601,2020-01-12,150.85
PI2629,2020-01-12,364.87
PI2637,2020-01-12,108.67
PI2643,2020-01-12,213.72
PI2644,2020-01-12,226.47
PI2656,2020-01-12,173.09
PI2661,2020-01-12,210.6
PI2690,2020-01-12,196.84
PI2695,2020-01-12,132.14
PI2697,2020-01-12,113.36
PI2704,2020-01-12,281.86
PI2711,2020-01-12,173.61
PI2714,2020-01-12,255.08
PI2729,2020-01-12,77.52
PI2730,2020-01-12,252.24
PI2732,2020-01-12,186.79
PI2744,2020-01-12,261.86
PI2806,2020-01-12,165.39
PI2847,2020-01-12,220.56
PI2849,2020-01-12,211.84
PI2857,2020-01-12,93.43
PI2867,2020-01-12,146.88
PI2877,2020-01-12,366.9
PI2903,2020-01-12,180.31
PI2912,2020-01-12,162.82
PI2940,2020-01-12,162.88
PI2948,2020-01-12,301.17
PI2953,2020-01-12,260.75
PI2958,2020-01-12,142.52
PI2964,2020-01-12,326.55
PI2968,2020-01-12,280.97
PI2971,2020-01-12,235.38
PI2973,2020-01-12,105.51
PI2992,2020-01-12,202.65
PI0033,2020-01-26,220.22
PI0045,2020-01-26,353.25
PI0056,2020-01-26,256.59
PI0073,2020-01-26,191.95
PI0125,2020-01-26,175.47
PI0142,2020-01-26,167.17
PI0151,2020-01-26,208.92
PI0177,2020-01-26,148.51
PI0197,2020-01-26,319.79
PI0198,2020-01-26,185.48
PI0207,2020-01-26,219.33
PI0226,2020-01-26,128.63
PI0249,2020-01-26,354.06
PI0260,2020-01-26,107.63
PI0262,2020-01-26,83.54
PI0263,2020-01-26,182.03
PI0277,2020-01-26,267.88
PI0279,2020-01-26,197.04
PI0328,2020-01-26,315.45
PI0336,2020-01-26,236.46
PI0367,2020-01-26,240.41
PI0372,2020-01-26,114.43
PI0396,2020-01-26,414.96
PI0417,2020-01-26,178.87
PI0427,2020-01-26,229.57
PI0432,2020-01-26,194.73
PI0470,2020-01-26,257.02
PI0488,2020-01-26,235.59
PI0493,2020-01-26,223.38
PI0498,2020-01-26,358.45
PI0503,2020-01-26,203.85
PI0547,2020-01-26,182.81
PI0568,2020-01-26,221.83
PI0581,2020-01-26,152.08
PI0591,2020-01-26,164.47
PI0595,2020-01-26,302.1
PI0622,2020-01-26,126.83
PI0637,2020-01-26,174.27
PI0652,2020-01-26,177.87
PI0671,2020-01-26,160.06
PI0717,2020-01-26,283.29
PI0726,2020-01-26,302.72
PI0735,2020-01-26,322.08
PI0743,2020-01-26,220.44
PI0748,2020-01-26,278.14
PI0761,2020-01-26,207.86
PI0802,2020-01-26,183.86
PI0807,2020-01-26,174.93
PI0809,2020-01-26,266.68
PI0810,2020-01-26,114.36
PI0813,2020-01-26,165.51
PI0846,2020-01-26,68.79
PI0881,2020-01-26,280.18
PI0884,2020-01-26,140.73
PI0914,2020-01-26,243.93
PI0918,2020-01-26,137.54
PI0927,2020-01-26,202.38
PI1021,2020-01-26,399.15
PI1042,2020-01-26,272.31
PI1060,2020-01-26,151.67
PI1095,2020-01-26,191.91
PI1107,2020-01-26,282.32
PI1122,2020-01-26,168.64
PI1125,2020-01-26,111.04
PI1134,2020-01-26,121.7
PI1173,2020-01-26,249.57
PI1178,2020-01-26,206.49
PI1183,2020-01-26,128.13
PI1196,2020-01-26,258.05
PI1202,2020-01-26,158.91
PI1217,2020-01-26,145.37
PI1245,2020-01-26,190.56
PI1252,2020-01-26,308.44
PI1265,2020-01-26,265.89
PI1278,2020-01-26,153.61
PI1303,2020-01-26,107.78
PI1340,2020-01-26,285.58
PI1343,2020-01-26,384.61
PI1347,2020-01-26,385.9
PI1366,2020-01-26,214.44
PI1380,2020-01-26,204.35
PI1384,2020-01-26,130.69
PI1387,2020-01-26,151.69
PI1390,2020-01-26,171.73
PI1403,2020-01-26,201.93
PI1404,2020-01-26,233.58
PI1406,2020-01-26,243.64
PI1414,2020-01-26,208.69
PI1441,2020-01-26,43.82
PI1445,2020-01-26,97.18
PI1447,2020-01-26,145.45
PI1455,2020-01-26,240.11
PI1466,2020-01-26,203.55
PI1473,2020-01-26,325.42
PI1519,2020-01-26,213.74
PI1538,2020-01-26,52.88
PI1564,2020-01-26,378.47
PI1599,2020-01-26,294.37
PI1609,2020-01-26,255.15
PI1614,2020-01-26,97.92
PI1642,2020-01-26,189.57
PI1663,2020-01-26,300.78
PI1679,2020-01-26,358.38
PI1686,2020-01-26,343.81
PI1707,2020-01-26,394.68
PI1743,2020-01-26,131.4
PI1761,2020-01-26,149.87
PI1810,2020-01-26,285.61
PI1821,2020-01-26,149.7
PI1823,2020-01-26,143.8
PI1826,2020-01-26,167.1
PI1831,2020-01-26,201.19
PI1853,2020-01-26,241.46
PI1857,2020-01-26,143.75
PI1863,2020-01-26,124.97
PI1875,2020-01-26,294.59
PI1894,2020-01-26,99.09
PI1897,2020-01-26,244.63
PI1898,2020-01-26,106.46
PI1932,2020-01-26,143.09
PI1942,2020-01-26,234.69
PI1945,2020-01-26,269.31
PI1952,2020-01-26,208.33
PI1968,2020-01-26,179.63
PI1987,2020-01-26,259.56
PI1999,2020-01-26,114.14
PI2002,2020-01-26,198.91
PI2012,2020-01-26,120.63
PI2026,2020-01-26,111.5
PI2045,2020-01-26,202.34
PI2089,2020-01-26,231.99
PI2096,2020-01-26,217.97
PI2097,2020-01-26,216.67
PI2134,2020-01-26,284.78
PI2138,2020-01-26,99.16
PI2150,2020-01-26,143.79
PI2157,2020-01-26,207.81
PI2180,2020-01-26,120.67
PI2189,2020-01-26,310.15
PI2202,2020-01-26,188.43
PI2218,2020-01-26,306.38
PI2233,2020-01-26,69.33
PI2246,2020-01-26,142.97
PI2249,2020-01-26,63.2
PI2275,2020-01-26,190.03
PI2287,2020-01-26,395.3
PI2295,2020-01-26,80.83
PI2312,2020-01-26,212.07
PI2313,2020-01-26,235.94
PI2338,2020-01-26,244.38
PI2351,2020-01-26,188.41
PI2367,2020-01-26,234.21
PI2381,2020-01-26,314.17
PI2390,2020-01-26,223.69
PI2410,2020-01-26,171.23
PI2411,2020-01-26,261.37
PI2422,2020-01-26,157.36
PI2457,2020-01-26,396.53
PI2461,2020-01-26,87.85
PI2481,2020-01-26,201.46
PI2513,2020-01-26,306.36
PI2517,2020-01-26,412.97
PI2531,2020-01-26,250.52
PI2545,2020-01-26,307.06
PI2587,2020-01-26,154.82
PI2601,2020-01-26,186.83
PI2629,2020-01-26,152.75
PI2637,2020-01-26,200.89
PI2643,2020-01-26,282.37
PI2644,2020-01-26,209.2
PI2656,2020-01-26,213.61
PI2690,2020-01-26,163.45
PI2695,2020-01-26,216.57
PI2697,2020-01-26,131.46
PI2704,2020-01-26,175.64
PI2711,2020-01-26,153.88
PI2714,2020-01-26,276.86
PI2729,2020-01-26,229.46
PI2730,2020-01-26,230.51
PI2732,2020-01-26,192.96
PI2744,2020-01-26,310.32
PI2806,2020-01-26,209.43
PI2847,2020-01-26,192.14
PI2849,2020-01-26,194.97
PI2857,2020-01-26,180.76
PI2867,2020-01-26,202.39
PI2877,2020-01-26,158.76
PI2903,2020-01-26,167.57
PI2912,2020-01-26,51.87
PI2940,2020-01-26,228.36
PI2948,2020-01-26,189.79
PI2953,2020-01-26,133.61
PI2958,2020-01-26,89.6
PI2964,2020-01-26,261.02
PI2968,2020-01-26,189.49
PI2971,2020-01-26,277.04
PI2973,2020-01-26,127.94
PI2992,2020-01-26,135.61
PI0013,2020-02-09,175.44
PI0033,2020-02-09,221.14
PI0045,2020-02-09,344.34
PI0056,2020-02-09,147.13
PI0125,2020-02-09,119.44
PI0142,2020-02-09,233.81
PI0144,2020-02-09,155.2
PI0151,2020-02-09,145.34
PI0177,2020-02-09,123.99
PI0179,2020-02-09,232.28
PI0197,2020-02-09,430.48
PI0198,2020-02-09,265.83
PI0207,2020-02-09,242.57
PI0226,2020-02-09,186.57
PI0249,2020-02-09,352.17
PI0260,2020-02-09,298.97
PI0262,2020-02-09,179.36
PI0263,2020-02-09,238.22
PI0277,2020-02-09,147.05
PI0279,2020-02-09,182.43
PI0290,2020-02-09,250.02
PI0324,2020-02-09,122.37
PI0332,2020-02-09,189.7
PI0336,2020-02-09,242.68
PI0372,2020-02-09,208.16
PI0396,2020-02-09,236.96
PI0417,2020-02-09,166.1
PI0427,2020-02-09,193.63
PI0432,2020-02-09,252.58
PI0470,2020-02-09,228.48
PI0488,2020-02-09,156.48
PI0493,2020-02-09,141.14
PI0498,2020-02-09,237.4
PI0503,2020-02-09,107.84
PI0506,2020-02-09,175.92
PI0568,2020-02-09,268.22
PI0581,2020-02-09,93.77
PI0591,2020-02-09,231.75
PI0595,2020-02-09,230.14
PI0609,2020-02-09,243.61
PI0622,2020-02-09,156.97
PI0637,2020-02-09,174.08
PI0652,2020-02-09,197.19
PI0671,2020-02-09,194.82
PI0705,2020-02-09,237.1
PI0717,2020-02-09,190.72
PI0726,2020-02-09,214.12
PI0735,2020-02-09,152.07
PI0743,2020-02-09,175.05
PI0748,2020-02-09,217.74
PI0761,2020-02-09,236.93
PI0802,2020-02-09,140.23
PI0807,2020-02-09,47.16
PI0810,2020-02-09,74.01
PI0846,2020-02-09,99.2
PI0881,2020-02-09,369.94
PI0884,2020-02-09,90.52
PI0914,2020-02-09,98.82
PI0918,2020-02-09,378.08
PI0927,2020-02-09,193.05
PI1021,2020-02-09,315.15
PI1042,2020-02-09,259.16
PI1060,2020-02-09,120.7
PI1095,2020-02-09,158.76
PI1107,2020-02-09,118.21
PI1122,2020-02-09,236.17
PI1125,2020-02-09,134.99
PI1134,2020-02-09,175.88
PI1173,2020-02-09,230.7
PI1178,2020-02-09,209.28
PI1183,2020-02-09,112.68
PI1196,2020-02-09,226.07
PI1202,2020-02-09,327.8
PI1217,2020-02-09,162.38
PI1245,2020-02-09,104.44
PI1252,2020-02-09,83.07
PI1265,2020-02-09,292.8
PI1278,2020-02-09,235.42
PI1303,2020-02-09,187.86
PI1308,2020-02-09,307.37
PI1340,2020-02-09,189.82
PI1343,2020-02-09,252.16
PI1347,2020-02-09,267.92
PI1366,2020-02-09,54.75
PI1379,2020-02-09,341.73
PI1380,2020-02-09,201.72
PI1384,2020-02-09,121.48
PI1387,2020-02-09,200.43
PI1390,2020-02-09,209.48
PI1400,2020-02-09,110.51
PI1403,2020-02-09,291.81
PI1404,2020-02-09,222.23
PI1406,2020-02-09,310.19
PI1414,2020-02-09,165.12
PI1441,2020-02-09,252.26
PI1445,2020-02-09,181.28
PI1455,2020-02-09,224.13
PI1466,2020-02-09,116.97
PI1473,2020-02-09,404.55
PI1496,2020-02-09,180.27
PI1505,2020-02-09,266.83
PI1519,2020-02-09,328.19
PI1538,2020-02-09,123.42
PI1564,2020-02-09,234.78
PI1599,2020-02-09,282.25
PI1609,2020-02-09,185.62
PI1614,2020-02-09,102.11
PI1633,2020-02-09,166.34
PI1642,2020-02-09,230.46
PI1663,2020-02-09,170.74
PI1679,2020-02-09,136.4
PI1686,2020-02-09,235.53
PI1694,2020-02-09,240.88
PI1707,2020-02-09,234.34
PI1743,2020-02-09,203.08
PI1756,2020-02-09,381.41
PI1761,2020-02-09,146.94
PI1787,2020-02-09,429.01
PI1810,2020-02-09,172.77
PI1821,2020-02-09,138.63
PI1826,2020-02-09,61.07
PI1831,2020-02-09,122.61
PI1853,2020-02-09,186.27
PI1857,2020-02-09,144.52
PI1863,2020-02-09,191.3
PI1875,2020-02-09,155.73
PI1894,2020-02-09,125.66
PI1897,2020-02-09,291.6
PI1898,2020-02-09,188.98
PI1905,2020-02-09,214.07
PI1932,2020-02-09,157.81
PI1942,2020-02-09,176.67
PI1945,2020-02-09,286.72
PI1952,2020-02-09,272.88
PI1987,2020-02-09,158.46
PI1999,2020-02-09,169.41
PI2002,2020-02-09,300.8
PI2026,2020-02-09,223.02
PI2045,2020-02-09,235.79
PI2089,2020-02-09,189.62
PI2096,2020-02-09,238.63
PI2097,2020-02-09,259.84
PI2134,2020-02-09,214.58
PI2138,2020-02-09,207.77
PI2150,2020-02-09,185.56
PI2157,2020-02-09,76.25
PI2180,2020-02-09,89.79
PI2189,2020-02-09,236.24
PI2218,2020-02-09,287.33
PI2233,2020-02-09,150.36
PI2246,2020-02-09,124.33
PI2249,2020-02-09,208.76
PI2250,2020-02-09,93.39
PI2265,2020-02-09,121.16
PI2275,2020-02-09,232.97
PI2287,2020-02-09,271.9
PI2295,2020-02-09,198.2
PI2312,2020-02-09,132.74
PI2313,2020-02-09,147.87
PI2338,2020-02-09,134.55
PI2351,2020-02-09,113.95
PI2367,2020-02-09,172.75
PI2381,2020-02-09,277.72
PI2388,2020-02-09,286.25
PI2390,2020-02-09,148.74
PI2410,2020-02-09,222.86
PI2422,2020-02-09,222.5
PI2452,2020-02-09,196.86
PI2457,2020-02-09,377.5
PI2461,2020-02-09,210.62
PI2481,2020-02-09,268.22
PI2513,2020-02-09,180.42
PI2517,2020-02-09,251.48
PI2531,2020-02-09,116.08
PI2545,2020-02-09,230.33
PI2587,2020-02-09,154.61
PI2629,2020-02-09,256.63
PI2637,2020-02-09,170.1
PI2643,2020-02-09,223.03
PI2644,2020-02-09,268.44
PI2656,2020-02-09,172.97
PI2661,2020-02-09,197.61
PI2690,2020-02-09,182.12
PI2697,2020-02-09,102.01
PI2704,2020-02-09,243.73
PI2711,2020-02-09,152.16
PI2714,2020-02-09,278.36
PI2729,2020-02-09,213.01
PI2730,2020-02-09,267.31
PI2732,2020-02-09,204.94
PI2744,2020-02-09,267.83
PI2806,2020-02-09,177.94
PI2847,2020-02-09,155.08
PI2849,2020-02-09,201.71
PI2857,2020-02-09,131.27
PI2867,2020-02-09,164.09
PI2877,2020-02-09,144.85
PI2881,2020-02-09,162.97
PI2903,2020-02-09,207.17
PI2912,2020-02-09,183.77
PI2940,2020-02-09,303.79
PI2948,2020-02-09,295.01
PI2953,2020-02-09,195.89
PI2958,2020-02-09,164.41
PI2964,2020-02-09,190.53
PI2968,2020-02-09,159.49
PI2971,2020-02-09,236.64
PI2973,2020-02-09,127.6
PI2992,2020-02-09,190.57
PI0013,2020-02-23,240.53
PI0033,2020-02-23,160.77
PI0045,2020-02-23,171.18
PI0073,2020-02-23,234.73
PI0125,2020-02-23,122.06
PI0142,2020-02-23,215.79
PI0144,2020-02-23,154.21
PI0151,2020-02-23,286.21
PI0177,2020-02-23,122.62
PI0179,2020-02-23,114.46
PI0197,2020-02-23,222.66
PI0198,2020-02-23,154.29
PI0207,2020-02-23,189.49
PI0226,2020-02-23,310.07
PI0249,2020-02-23,339.14
PI0262,2020-02-23,331.71
PI0263,2020-02-23,185.36
PI0277,2020-02-23,118.8
PI0279,2020-02-23,122.59
PI0290,2020-02-23,270.24
PI0324,2020-02-23,168.93
PI0332,2020-02-23,89.03
PI0336,2020-02-23,277.83
PI0367,2020-02-23,112.15
PI0372,2020-02-23,163.57
PI0396,2020-02-23,326.54
PI0417,2020-02-23,279.18
PI0427,2020-02-23,93.91
PI0432,2020-02-23,248.15
PI0442,2020-02-23,246.08
PI0470,2020-02-23,87.92
PI0493,2020-02-23,213.95
PI0498,2020-02-23,273.24
PI0503,2020-02-23,301.76
PI0506,2020-02-23,100.95
PI0547,2020-02-23,336.87
PI0568,2020-02-23,246.89
PI0581,2020-02-23,167.19
PI0591,2020-02-23,87.14
PI0595,2020-02-23,281.71
PI0609,2020-02-23,281.85
PI0622,2020-02-23,100.46
PI0637,2020-02-23,187.21
PI0652,2020-02-23,144.05
PI0705,2020-02-23,268.67
PI0717,2020-02-23,181.22
PI0726,2020-02-23,224.67
PI0735,2020-02-23,257.87
PI0743,2020-02-23,278.51
PI0748,2020-02-23,178.92
PI0761,2020-02-23,271.99
PI0798,2020-02-23,169.93
PI0802,2020-02-23,188.47
PI0807,2020-02-23,154.91
PI0809,2020-02-23,234.68
PI0810,2020-02-23,156.44
PI0813,2020-02-23,208.89
PI0846,2020-02-23,152.26
PI0881,2020-02-23,174.69
PI0884,2020-02-23,141.29
PI0918,2020-02-23,245.05
PI0927,2020-02-23,114.8
PI1021,2020-02-23,231.51
PI1042,2020-02-23,166.33
PI1060,2020-02-23,211.93
PI1095,2020-02-23,251.47
PI1107,2020-02-23,177.85
PI1122,2020-02-23,154.44
PI1125,2020-02-23,124.22
PI1134,2020-02-23,50.76
PI1173,2020-02-23,143.41
PI1183,2020-02-23,123.86
PI1196,2020-02-23,246.98
PI1202,2020-02-23,225.55
PI1217,2020-02-23,190.91
PI1245,2020-02-23,217.19
PI1252,2020-02-23,221.93
PI1265,2020-02-23,238.57
PI1278,2020-02-23,162.02
PI1303,2020-02-23,164.1
PI1308,2020-02-23,159.32
PI1340,2020-02-23,198.32
PI1343,2020-02-23,254.8
PI1347,2020-02-23,280.57
PI1366,2020-02-23,209.98
PI1379,2020-02-23,326.77
PI1380,2020-02-23,258.36
PI1387,2020-02-23,201.3
PI1390,2020-02-23,211.03
PI1400,2020-02-23,223.37
PI1403,2020-02-23,311.45
PI1404,2020-02-23,333.09
PI1406,2020-02-23,228.85
PI1441,2020-02-23,187.88
PI1445,2020-02-23,134.71
PI1447,2020-02-23,170.03
PI1455,2020-02-23,276.91
PI1466,2020-02-23,148.38
PI1473,2020-02-23,252.76
PI1496,2020-02-23,222.14
PI1505,2020-02-23,173.08
PI1519,2020-02-23,206.23
PI1538,2020-02-23,188.23
PI1564,2020-02-23,333.89
PI1599,2020-02-23,284.75
PI1614,2020-02-23,87.34
PI1633,2020-02-23,338
PI1642,2020-02-23,147.41
PI1663,2020-02-23,166.2
PI1679,2020-02-23,297.3
PI1686,2020-02-23,175.46
PI1707,2020-02-23,136.73
PI1743,2020-02-23,66.8
PI1756,2020-02-23,222.27
PI1761,2020-02-23,87.92
PI1787,2020-02-23,454.06
PI1810,2020-02-23,235.16
PI1821,2020-02-23,207.76
PI1823,2020-02-23,177.23
PI1831,2020-02-23,79.18
PI1853,2020-02-23,84.68
PI1857,2020-02-23,138.61
PI1863,2020-02-23,200.79
PI1875,2020-02-23,111.82
PI1897,2020-02-23,229.83
PI1898,2020-02-23,156.86
PI1905,2020-02-23,243.39
PI1942,2020-02-23,195.08
PI1945,2020-02-23,171.76
PI1952,2020-02-23,189.09
PI1962,2020-02-23,118.51
PI1968,2020-02-23,206.75
PI1987,2020-02-23,192.39
PI1999,2020-02-23,242.62
PI2002,2020-02-23,343.65
PI2012,2020-02-23,160.91
PI2026,2020-02-23,85.32
PI2045,2020-02-23,212.27
PI2096,2020-02-23,100.8
PI2097,2020-02-23,398.34
PI2134,2020-02-23,233.95
PI2138,2020-02-23,240.41
PI2150,2020-02-23,177.82
PI2157,2020-02-23,153.29
PI2180,2020-02-23,62.76
PI2189,2020-02-23,213.97
PI2202,2020-02-23,237.87
PI2218,2020-02-23,105.86
PI2233,2020-02-23,184.54
PI2246,2020-02-23,146.6
PI2249,2020-02-23,213.83
PI2250,2020-02-23,123.16
PI2265,2020-02-23,177.19
PI2275,2020-02-23,231.07
PI2287,2020-02-23,156.29
PI2295,2020-02-23,109.35
PI2312,2020-02-23,227
PI2338,2020-02-23,208.71
PI2351,2020-02-23,253.93
PI2388,2020-02-23,187.64
PI2390,2020-02-23,175.76
PI2410,2020-02-23,166.03
PI2422,2020-02-23,163.14
PI2452,2020-02-23,177.72
PI2457,2020-02-23,294.94
PI2461,2020-02-23,131.37
PI2481,2020-02-23,130.38
PI2513,2020-02-23,367.86
PI2517,2020-02-23,296.95
PI2531,2020-02-23,264.14
PI2545,2020-02-23,280.56
PI2587,2020-02-23,206.94
PI2601,2020-02-23,211.62
PI2629,2020-02-23,256.35
PI2637,2020-02-23,136.63
PI2643,2020-02-23,269.39
PI2644,2020-02-23,298.17
PI2656,2020-02-23,250.7
PI2661,2020-02-23,243.21
PI2690,2020-02-23,175.32
PI2695,2020-02-23,97.93
PI2697,2020-02-23,208.45
PI2704,2020-02-23,191.81
PI2711,2020-02-23,137.3
PI2714,2020-02-23,223.61
PI2729,2020-02-23,117.48
PI2730,2020-02-23,255.62
PI2732,2020-02-23,142.12
PI2744,2020-02-23,332.69
PI2806,2020-02-23,241.43
PI2847,2020-02-23,226.28
PI2849,2020-02-23,216.1
PI2857,2020-02-23,111.81
PI2867,2020-02-23,150.07
PI2877,2020-02-23,265.11
PI2881,2020-02-23,100.63
PI2903,2020-02-23,124.05
PI2912,2020-02-23,147.41
