ID,FINYEAR,CODE1,CODE2,CODE3,CODE4,CODE5,CODE6,CODE7,CODE8,AMT1,AMT2,AMT3,AMT4,AMT5,AMT6,AMT7,AMT8
PI1830,2020,SA14,,,,,,,,03093,,,,,,,
PI1831,2020,SA12,,,,,,,,07862,,,,,,,
PI1837,2020,SA01,SA12,SA05,,,,,,00775,08262,01000,,,,,
PI1838,2020,SA14,SA13,SA16,SA17,,,,,06926,01500,04646,00500,,,,
PI1840,2020,SA01,SA12,SA16,SA19,,,,,00802,07462,02245,08053,,,,
PI1841,2020,SA14,SA12,SA16,,,,,,01980,07862,03445,,,,,
PI1842,2020,SA12,,,,,,,,07462,,,,,,,
PI1850,2020,SA14,SA12,,,,,,,07422,07462,,,,,,
PI1853,2020,SA12,,,,,,,,07462,,,,,,,
PI1854,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1857,2020,SA14,SA12,,,,,,,01980,07462,,,,,,
PI1862,2020,SA05,SA04,,,,,,,01000,11962,,,,,,
PI1863,2020,SA14,,,,,,,,01980,,,,,,,
PI1869,2020,SA04,,,,,,,,14726,,,,,,,
PI1872,2020,SA14,,,,,,,,20284,,,,,,,
PI1873,2020,SA12,SA16,SA19,,,,,,07462,06195,08053,,,,,
PI1874,2020,SA14,SA12,,,,,,,04638,03731,,,,,,
PI1875,2020,SA14,SA12,,,,,,,07422,07862,,,,,,
PI1877,2020,SA14,SA12,SA13,SA16,,,,,01980,03731,01250,00945,,,,
PI1878,2020,SA12,,,,,,,,08262,,,,,,,
PI1888,2020,SA14,SA16,SA22,,,,,,01980,01745,03335,,,,,
PI1890,2020,SA12,,,,,,,,07862,,,,,,,
PI1891,2020,SA14,,,,,,,,02598,,,,,,,
PI1894,2020,SA14,,,,,,,,07422,,,,,,,
PI1897,2020,SA14,,,,,,,,20284,,,,,,,
PI1898,2020,SA12,,,,,,,,07862,,,,,,,
PI1899,2020,SA12,,,,,,,,08262,,,,,,,
PI1900,2020,SA12,,,,,,,,07862,,,,,,,
PI1901,2020,SA12,SA13,SA16,,,,,,07862,00890,02033,,,,,
PI1903,2020,SA14,,,,,,,,05897,,,,,,,
PI1904,2020,SA12,,,,,,,,03931,,,,,,,
PI1905,2020,SA15,SA12,,,,,,,13620,07462,,,,,,
PI1907,2020,SA14,,,,,,,,01980,,,,,,,
PI1909,2020,SA14,,,,,,,,07422,,,,,,,
PI1912,2020,SA12,,,,,,,,07862,,,,,,,
PI1917,2020,SA14,,,,,,,,20284,,,,,,,
PI1926,2020,SA14,,,,,,,,09400,,,,,,,
PI1927,2020,SA12,,,,,,,,07462,,,,,,,
PI1932,2020,SA15,,,,,,,,58500,,,,,,,
PI1934,2020,SA02,SA13,SA16,SA19,,,,,01472,00982,06931,08057,,,,
PI1936,2020,SA12,SA16,SA19,,,,,,07462,06195,08043,,,,,
PI1937,2020,SA01,SA12,,,,,,,01286,06992,,,,,,
PI1939,2020,SA12,,,,,,,,07462,,,,,,,
PI1942,2020,SA13,SA16,SA17,,,,,,01250,06195,01000,,,,,
PI1943,2020,SA14,,,,,,,,10884,,,,,,,
PI1944,2020,SA14,,,,,,,,01980,,,,,,,
PI1945,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1952,2020,SA12,SA16,SA19,,,,,,08262,06195,08040,,,,,
PI1953,2020,SA12,,,,,,,,08262,,,,,,,
PI1956,2020,SA15,SA02,SA14,SA13,SA16,,,,17863,02000,01980,01250,06145,,,
PI1958,2020,SA12,,,,,,,,07462,,,,,,,
PI1959,2020,SA12,,,,,,,,07862,,,,,,,
PI1962,2020,SA12,SA16,SA19,,,,,,03731,06195,08053,,,,,
PI1966,2020,SA12,,,,,,,,08262,,,,,,,
PI1968,2020,SA12,,,,,,,,03731,,,,,,,
PI1971,2020,SA14,,,,,,,,20284,,,,,,,
PI1973,2020,SA14,,,,,,,,20284,,,,,,,
PI1974,2020,SA12,,,,,,,,00300,,,,,,,
PI1975,2020,SA12,,,,,,,,07462,,,,,,,
PI1982,2020,SA12,SA16,SA19,,,,,,08262,06195,08057,,,,,
PI1987,2020,SA14,SA16,SA19,,,,,,02969,03098,04029,,,,,
PI1990,2020,SA14,,,,,,,,15804,,,,,,,
PI1996,2020,SA12,,,,,,,,03931,,,,,,,
PI1999,2020,SA12,,,,,,,,08262,,,,,,,
PI2002,2020,SA12,,,,,,,,08262,,,,,,,
PI2009,2020,SA15,SA14,SA12,,,,,,06000,00990,03931,,,,,
PI2011,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2012,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2020,2020,SA14,,,,,,,,20284,,,,,,,
PI2023,2020,SA14,,,,,,,,10289,,,,,,,
PI2024,2020,SA14,SA12,SA13,SA16,,,,,01979,07462,00750,08450,,,,
PI2026,2020,SA12,SA13,SA16,,,,,,08262,01000,03045,,,,,
PI2028,2020,SA14,,,,,,,,20284,,,,,,,
PI2033,2020,SA12,,,,,,,,08262,,,,,,,
PI2037,2020,SA14,,,,,,,,20284,,,,,,,
PI2038,2020,SA12,SA16,SA19,,,,,,07462,06195,08045,,,,,
PI2039,2020,SA14,SA12,,,,,,,06432,07862,,,,,,
PI2043,2020,SA12,,,,,,,,08262,,,,,,,
PI2045,2020,SA07,,,,,,,,06381,,,,,,,
PI2050,2020,SA12,,,,,,,,07862,,,,,,,
PI2051,2020,SA12,,,,,,,,03798,,,,,,,
PI2052,2020,SA12,,,,,,,,08262,,,,,,,
PI2053,2020,SA12,,,,,,,,07462,,,,,,,
PI2060,2020,SA12,,,,,,,,08262,,,,,,,
PI2067,2020,SA14,,,,,,,,01142,,,,,,,
PI2069,2020,SA13,SA16,SA19,,,,,,01000,03097,08043,,,,,
PI2070,2020,SA14,SA16,SA19,,,,,,01980,06195,08057,,,,,
PI2072,2020,SA04,,,,,,,,33567,,,,,,,
PI2073,2020,SA14,SA12,SA16,SA19,,,,,01980,07862,06145,08044,,,,
PI2074,2020,SA14,SA13,SA16,,,,,,06928,01500,05345,,,,,
PI2075,2020,SA12,,,,,,,,07862,,,,,,,
PI2076,2020,SA12,,,,,,,,07462,,,,,,,
PI2079,2020,SA14,,,,,,,,01980,,,,,,,
PI2081,2020,SA12,,,,,,,,07462,,,,,,,
PI2082,2020,SA12,,,,,,,,07462,,,,,,,
PI2083,2020,SA14,SA12,SA13,SA16,,,,,01980,07462,01250,03845,,,,
PI2086,2020,SA01,SA12,,,,,,,00600,08262,,,,,,
PI2088,2020,SA12,,,,,,,,07462,,,,,,,
PI2089,2020,SA14,SA12,,,,,,,06432,07462,,,,,,
PI2091,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2092,2020,SA16,SA19,,,,,,,06195,08057,,,,,,
PI2096,2020,SA14,SA12,SA16,,,,,,01980,07462,05445,,,,,
PI2097,2020,SA14,,,,,,,,06432,,,,,,,
PI2100,2020,SA12,SA16,SA19,,,,,,07462,06688,08057,,,,,
PI2103,2020,SA16,SA22,,,,,,,01945,03335,,,,,,
PI2104,2020,SA14,SA13,SA16,SA17,SA19,,,,06927,01250,07744,01000,08039,,,
PI2106,2020,SA14,SA16,,,,,,,02969,03098,,,,,,
PI2108,2020,SA14,,,,,,,,01980,,,,,,,
PI2109,2020,SA15,,,,,,,,38172,,,,,,,
PI2110,2020,SA22,,,,,,,,03335,,,,,,,
PI2113,2020,SA14,,,,,,,,20284,,,,,,,
PI2115,2020,SA02,SA12,,,,,,,00600,08262,,,,,,
PI2117,2020,SA12,,,,,,,,07462,,,,,,,
PI2124,2020,SA12,,,,,,,,07462,,,,,,,
PI2128,2020,SA12,,,,,,,,07862,,,,,,,
PI2132,2020,SA02,SA12,SA16,SA19,,,,,00910,08262,04145,08039,,,,
PI2134,2020,SA12,SA13,SA16,,,,,,07462,01000,02372,,,,,
PI2136,2020,SA15,,,,,,,,26598,,,,,,,
PI2138,2020,SA12,,,,,,,,08262,,,,,,,
PI2139,2020,SA14,SA13,SA16,,,,,,10636,01500,04645,,,,,
PI2145,2020,SA14,SA16,,,,,,,00990,01930,,,,,,
PI2146,2020,SA12,,,,,,,,07462,,,,,,,
PI2148,2020,SA12,,,,,,,,08262,,,,,,,
PI2150,2020,SA15,,,,,,,,05000,,,,,,,
PI2152,2020,SA12,SA13,SA16,,,,,,04131,00500,01873,,,,,
PI2157,2020,SA12,,,,,,,,07462,,,,,,,
PI2166,2020,SA14,,,,,,,,10142,,,,,,,
PI2169,2020,SA14,SA13,SA16,,,,,,00990,01500,02672,,,,,
PI2170,2020,SA02,SA12,,,,,,,00939,07862,,,,,,
PI2172,2020,SA15,SA14,,,,,,,17211,02969,,,,,,
PI2174,2020,SA14,,,,,,,,03463,,,,,,,
PI2175,2020,SA02,SA12,SA16,SA19,,,,,02000,07462,04645,08045,,,,
PI2176,2020,SA04,,,,,,,,11944,,,,,,,
PI2180,2020,SA14,SA16,SA19,,,,,,01980,06195,08045,,,,,
PI2181,2020,SA22,,,,,,,,03335,,,,,,,
PI2182,2020,SA12,,,,,,,,07862,,,,,,,
PI2186,2020,SA12,,,,,,,,07862,,,,,,,
PI2189,2020,SA01,SA12,SA05,SA04,,,,,00761,08262,01000,08373,,,,
PI2190,2020,SA12,SA16,SA19,,,,,,07862,05945,08033,,,,,
PI2196,2020,SA14,SA13,SA16,SA17,SA19,,,,05817,01000,06195,01000,04024,,,
PI2200,2020,SA14,SA16,SA19,,,,,,00990,06129,08045,,,,,
PI2202,2020,SA12,,,,,,,,03931,,,,,,,
PI2203,2020,SA14,SA16,SA19,,,,,,05938,06195,08053,,,,,
PI2204,2020,SA14,SA12,SA16,,,,,,03958,03731,03097,,,,,
PI2209,2020,SA14,SA12,,,,,,,05442,07862,,,,,,
PI2212,2020,SA14,SA16,,,,,,,01980,03545,,,,,,
PI2213,2020,SA14,SA12,SA16,SA19,,,,,01980,07862,04845,08057,,,,
PI2216,2020,SA12,,,,,,,,07462,,,,,,,
PI2217,2020,SA14,,,,,,,,05442,,,,,,,
PI2218,2020,SA02,SA14,SA12,SA05,,,,,01550,01188,08262,01000,,,,
PI2223,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2224,2020,SA14,SA22,,,,,,,01980,03335,,,,,,
PI2226,2020,SA12,,,,,,,,07462,,,,,,,
PI2233,2020,SA14,,,,,,,,08410,,,,,,,
PI2239,2020,SA12,,,,,,,,07462,,,,,,,
PI2242,2020,SA12,,,,,,,,07862,,,,,,,
PI2245,2020,SA02,SA13,SA16,SA17,,,,,01615,01062,04647,01000,,,,
PI2246,2020,SA12,,,,,,,,08368,,,,,,,
PI2249,2020,SA12,SA16,SA19,,,,,,07862,07556,08057,,,,,
PI2250,2020,SA14,,,,,,,,00743,,,,,,,
PI2251,2020,SA12,,,,,,,,04131,,,,,,,
PI2256,2020,SA14,SA12,SA13,SA16,,,,,01980,07862,01000,04245,,,,
PI2257,2020,SA14,,,,,,,,05442,,,,,,,
PI2258,2020,SA02,SA14,SA16,,,,,,00502,05938,01345,,,,,
PI2260,2020,SA14,,,,,,,,20284,,,,,,,
PI2263,2020,SA14,SA12,SA16,,,,,,01980,07462,01745,,,,,
PI2265,2020,SA01,SA12,,,,,,,01550,08262,,,,,,
PI2266,2020,SA14,SA12,SA13,SA16,,,,,01980,08262,01000,05556,,,,
PI2268,2020,SA12,SA19,,,,,,,07462,08054,,,,,,
PI2271,2020,SA12,,,,,,,,08262,,,,,,,
PI2272,2020,SA01,SA12,,,,,,,00064,04131,,,,,,
PI2275,2020,SA12,,,,,,,,07462,,,,,,,
PI2281,2020,SA16,,,,,,,,05421,,,,,,,
PI2283,2020,SA14,,,,,,,,01979,,,,,,,
PI2287,2020,SA14,SA12,,,,,,,06432,07462,,,,,,
PI2294,2020,SA12,SA16,SA19,,,,,,07462,06800,08057,,,,,
PI2295,2020,SA12,SA16,SA17,SA19,,,,,08262,03097,01000,08057,,,,
PI2298,2020,SA12,,,,,,,,07862,,,,,,,
PI2300,2020,SA12,,,,,,,,07862,,,,,,,
PI2302,2020,SA14,SA12,,,,,,,05442,07862,,,,,,
PI2304,2020,SA12,,,,,,,,03931,,,,,,,
PI2309,2020,SA12,SA19,,,,,,,04131,08057,,,,,,
PI2310,2020,SA07,,,,,,,,03324,,,,,,,
PI2312,2020,SA12,,,,,,,,03731,,,,,,,
PI2313,2020,SA14,SA16,SA19,,,,,,06928,06195,08031,,,,,
PI2318,2020,SA13,,,,,,,,00625,,,,,,,
PI2319,2020,SA12,,,,,,,,07862,,,,,,,
PI2321,2020,SA14,,,,,,,,06761,,,,,,,
PI2323,2020,SA01,SA12,,,,,,,00614,08262,,,,,,
PI2328,2020,SA14,,,,,,,,06761,,,,,,,
PI2330,2020,SA12,,,,,,,,07462,,,,,,,
PI2333,2020,SA12,,,,,,,,07862,,,,,,,
PI2334,2020,SA12,SA04,,,,,,,07862,09072,,,,,,
PI2338,2020,SA14,SA12,,,,,,,04474,07462,,,,,,
PI2342,2020,SA12,,,,,,,,07862,,,,,,,
PI2343,2020,SA12,,,,,,,,07862,,,,,,,
PI2347,2020,SA12,,,,,,,,08262,,,,,,,
PI2348,2020,SA12,,,,,,,,08262,,,,,,,
PI2349,2020,SA14,,,,,,,,01732,,,,,,,
PI2350,2020,SA12,,,,,,,,07862,,,,,,,
PI2351,2020,SA14,SA16,,,,,,,01980,04245,,,,,,
PI2354,2020,SA12,,,,,,,,07462,,,,,,,
PI2358,2020,SA14,,,,,,,,06926,,,,,,,
PI2360,2020,SA12,,,,,,,,08262,,,,,,,
PI2362,2020,SA14,,,,,,,,07916,,,,,,,
PI2364,2020,SA14,SA12,SA16,,,,,,01980,07462,03245,,,,,
PI2367,2020,SA14,SA12,SA16,SA17,SA19,,,,01980,07462,06195,01000,08057,,,
PI2368,2020,SA14,,,,,,,,07422,,,,,,,
PI2369,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2374,2020,SA12,,,,,,,,08262,,,,,,,
PI2375,2020,SA12,SA05,,,,,,,07462,01000,,,,,,
PI2378,2020,SA12,,,,,,,,08262,,,,,,,
PI2379,2020,SA14,SA16,,,,,,,05938,01445,,,,,,
PI2380,2020,SA01,SA12,SA05,,,,,,01219,08262,01000,,,,,
PI2381,2020,SA14,,,,,,,,40070,,,,,,,
PI2388,2020,SA15,SA14,SA16,,,,,,16460,03463,03097,,,,,
PI2390,2020,SA14,SA12,,,,,,,00990,03731,,,,,,
PI2391,2020,SA14,SA12,,,,,,,01979,03931,,,,,,
PI2395,2020,SA12,,,,,,,,07862,,,,,,,
PI2397,2020,SA14,SA23,SA12,,,,,,06432,01000,08262,,,,,
PI2399,2020,SA13,SA16,,,,,,,00625,05421,,,,,,
PI2404,2020,SA12,SA16,,,,,,,08262,01845,,,,,,
PI2408,2020,SA12,,,,,,,,03731,,,,,,,
PI2410,2020,SA14,,,,,,,,01980,,,,,,,
PI2411,2020,SA14,SA22,,,,,,,07422,03335,,,,,,
PI2412,2020,SA12,,,,,,,,08262,,,,,,,
PI2416,2020,SA12,SA16,SA19,,,,,,07462,08518,08057,,,,,
PI2420,2020,SA12,,,,,,,,08262,,,,,,,
PI2422,2020,SA12,,,,,,,,03731,,,,,,,
PI2424,2020,SA12,,,,,,,,07462,,,,,,,
PI2430,2020,SA02,SA14,SA12,SA16,SA17,SA19,,,01727,03958,08262,06195,01000,08057,,
PI2433,2020,SA12,SA16,SA19,,,,,,07462,06969,08038,,,,,
PI2434,2020,SA14,,,,,,,,20284,,,,,,,
PI2437,2020,SA25,,,,,,,,31249,,,,,,,
PI2439,2020,SA16,SA19,,,,,,,06195,08045,,,,,,
PI2440,2020,SA14,SA13,SA16,,,,,,01980,01500,06195,,,,,
PI2446,2020,SA01,SA22,,,,,,,00228,03335,,,,,,
PI2447,2020,SA12,,,,,,,,07462,,,,,,,
PI2452,2020,SA14,SA12,,,,,,,05442,07862,,,,,,
PI2455,2020,SA01,SA14,SA12,,,,,,01550,03463,08262,,,,,
PI2457,2020,SA12,,,,,,,,07462,,,,,,,
PI2461,2020,SA14,SA12,,,,,,,01980,07462,,,,,,
PI2462,2020,SA14,SA16,,,,,,,01980,01245,,,,,,
PI2465,2020,SA14,SA12,SA16,,,,,,00990,07862,02222,,,,,
PI2466,2020,SA12,,,,,,,,07462,,,,,,,
PI2467,2020,SA01,SA12,,,,,,,00369,08262,,,,,,
PI2478,2020,SA14,,,,,,,,20284,,,,,,,
PI2481,2020,SA14,SA13,SA16,SA04,,,,,06926,01500,01445,09118,,,,
PI2484,2020,SA12,,,,,,,,07462,,,,,,,
PI2485,2020,SA14,SA23,SA13,SA16,,,,,06928,01000,01500,07744,,,,
PI2491,2020,SA12,,,,,,,,08262,,,,,,,
PI2492,2020,SA14,,,,,,,,01980,,,,,,,
PI2495,2020,SA12,,,,,,,,03731,,,,,,,
PI2496,2020,SA14,,,,,,,,09400,,,,,,,
PI2497,2020,SA16,,,,,,,,03097,,,,,,,
PI2498,2020,SA12,,,,,,,,07862,,,,,,,
PI2506,2020,SA14,SA16,,,,,,,00495,00461,,,,,,
PI2509,2020,SA01,SA12,SA13,SA16,,,,,00634,04131,00500,01773,,,,
PI2510,2020,SA12,,,,,,,,08262,,,,,,,
PI2512,2020,SA02,SA12,,,,,,,02548,08262,,,,,,
PI2513,2020,SA14,,,,,,,,16903,,,,,,,
PI2514,2020,SA12,SA16,,,,,,,07862,03538,,,,,,
PI2515,2020,SA12,,,,,,,,08262,,,,,,,
PI2517,2020,SA14,,,,,,,,06434,,,,,,,
PI2522,2020,SA12,SA16,SA17,SA19,,,,,08262,06195,01000,08057,,,,
PI2523,2020,SA12,SA16,SA17,SA19,,,,,07462,08518,01000,08057,,,,
PI2525,2020,SA16,,,,,,,,01511,,,,,,,
PI2530,2020,SA04,,,,,,,,11319,,,,,,,
PI2531,2020,SA12,SA19,,,,,,,03731,08057,,,,,,
PI2532,2020,SA12,,,,,,,,08262,,,,,,,
PI2535,2020,SA14,,,,,,,,07422,,,,,,,
PI2539,2020,SA22,,,,,,,,03335,,,,,,,
PI2540,2020,SA12,,,,,,,,07862,,,,,,,
PI2542,2020,SA12,SA16,,,,,,,07862,03845,,,,,,
PI2543,2020,SA14,SA13,SA16,,,,,,06926,01500,06195,,,,,
PI2544,2020,SA15,SA14,SA12,,,,,,12250,01980,07462,,,,,
PI2545,2020,SA14,,,,,,,,03711,,,,,,,
PI2546,2020,SA13,,,,,,,,00625,,,,,,,
PI2547,2020,SA12,,,,,,,,08262,,,,,,,
PI2551,2020,SA12,,,,,,,,07462,,,,,,,
PI2557,2020,SA12,,,,,,,,07462,,,,,,,
PI2560,2020,SA14,,,,,,,,20284,,,,,,,
PI2563,2020,SA12,,,,,,,,07462,,,,,,,
PI2568,2020,SA12,,,,,,,,07462,,,,,,,
PI2569,2020,SA13,SA16,,,,,,,01500,07307,,,,,,
PI2570,2020,SA12,,,,,,,,07462,,,,,,,
PI2573,2020,SA14,SA12,,,,,,,05442,03731,,,,,,
PI2574,2020,SA14,,,,,,,,15213,,,,,,,
PI2579,2020,SA02,SA14,,,,,,,01675,01980,,,,,,
PI2584,2020,SA12,SA16,,,,,,,03731,03097,,,,,,
PI2587,2020,SA12,,,,,,,,07462,,,,,,,
PI2593,2020,SA14,,,,,,,,20284,,,,,,,
PI2601,2020,SA12,,,,,,,,03731,,,,,,,
PI2602,2020,SA14,,,,,,,,01980,,,,,,,
PI2606,2020,SA14,,,,,,,,40071,,,,,,,
PI2607,2020,SA01,SA12,SA05,,,,,,00811,08262,01000,,,,,
PI2610,2020,SA12,,,,,,,,07462,,,,,,,
PI2612,2020,SA04,,,,,,,,11962,,,,,,,
PI2613,2020,SA01,SA12,,,,,,,01098,08262,,,,,,
PI2615,2020,SA16,SA19,,,,,,,08518,08048,,,,,,
PI2616,2020,SA14,SA12,,,,,,,01980,08262,,,,,,
PI2621,2020,SA14,,,,,,,,19788,,,,,,,
PI2624,2020,SA22,,,,,,,,03335,,,,,,,
PI2627,2020,SA02,SA14,SA12,SA16,SA19,,,,02000,05045,07462,05045,08057,,,
PI2629,2020,SA12,SA16,SA19,,,,,,07462,06145,08057,,,,,
PI2630,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2631,2020,SA14,,,,,,,,20284,,,,,,,
PI2634,2020,SA14,,,,,,,,01980,,,,,,,
PI2635,2020,SA12,SA13,,,,,,,07862,01000,,,,,,
PI2636,2020,SA14,,,,,,,,20284,,,,,,,
PI2637,2020,SA16,,,,,,,,06195,,,,,,,
PI2638,2020,SA12,,,,,,,,07462,,,,,,,
PI2643,2020,SA14,SA12,,,,,,,07422,07862,,,,,,
PI2644,2020,SA12,,,,,,,,08262,,,,,,,
PI2646,2020,SA12,,,,,,,,07462,,,,,,,
PI2651,2020,SA15,SA14,,,,,,,01087,20284,,,,,,
PI2656,2020,SA15,SA14,SA16,SA17,SA22,,,,09000,05938,06195,01000,03335,,,
PI2660,2020,SA04,,,,,,,,03430,,,,,,,
PI2661,2020,SA15,SA14,,,,,,,04500,03958,,,,,,
PI2662,2020,SA14,SA12,SA16,,,,,,05938,07862,05245,,,,,
PI2665,2020,SA12,,,,,,,,07862,,,,,,,
PI2666,2020,SA14,SA16,SA22,,,,,,01980,06195,03335,,,,,
PI2669,2020,SA14,SA12,,,,,,,03566,07462,,,,,,
PI2672,2020,SA12,,,,,,,,08262,,,,,,,
PI2676,2020,SA14,SA13,SA16,SA19,,,,,01980,01000,06145,08057,,,,
PI2677,2020,SA14,,,,,,,,02474,,,,,,,
PI2678,2020,SA14,,,,,,,,13522,,,,,,,
PI2679,2020,SA12,,,,,,,,07462,,,,,,,
PI2680,2020,SA14,SA12,,,,,,,01980,07462,,,,,,
PI2682,2020,SA14,SA12,,,,,,,01980,07462,,,,,,
PI2683,2020,SA16,SA19,,,,,,,03097,08053,,,,,,
PI2684,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2686,2020,SA15,,,,,,,,07500,,,,,,,
PI2690,2020,SA14,SA23,SA12,,,,,,05938,01000,07862,,,,,
PI2692,2020,SA12,SA16,SA19,,,,,,07862,06463,08057,,,,,
PI2695,2020,SA12,,,,,,,,07462,,,,,,,
PI2697,2020,SA12,,,,,,,,08262,,,,,,,
PI2698,2020,SA12,,,,,,,,08262,,,,,,,
PI2699,2020,SA12,,,,,,,,08262,,,,,,,
PI2700,2020,SA15,,,,,,,,15800,,,,,,,
PI2703,2020,SA12,,,,,,,,07462,,,,,,,
PI2704,2020,SA12,,,,,,,,07462,,,,,,,
PI2711,2020,SA10,SA12,,,,,,,04000,07862,,,,,,
PI2712,2020,SA14,SA16,,,,,,,01980,04945,,,,,,
PI2714,2020,SA12,,,,,,,,07462,,,,,,,
PI2717,2020,SA16,SA19,,,,,,,04647,04033,,,,,,
PI2722,2020,SA04,,,,,,,,13320,,,,,,,
PI2725,2020,SA14,,,,,,,,40070,,,,,,,
PI2729,2020,SA12,,,,,,,,08262,,,,,,,
PI2730,2020,SA12,SA16,SA19,,,,,,07862,06195,08057,,,,,
PI2731,2020,SA14,SA12,,,,,,,05442,03931,,,,,,
PI2732,2020,SA01,SA14,SA12,SA05,,,,,00748,05442,08262,01000,,,,
PI2734,2020,SA15,SA14,,,,,,,12500,06928,,,,,,
PI2735,2020,SA14,,,,,,,,01980,,,,,,,
PI2737,2020,SA14,,,,,,,,05938,,,,,,,
PI2739,2020,SA14,,,,,,,,10142,,,,,,,
PI2740,2020,SA14,SA12,SA16,,,,,,01980,07462,04045,,,,,
PI2744,2020,SA14,SA12,SA13,SA16,,,,,01980,07462,01250,03109,,,,
PI2746,2020,SA12,,,,,,,,07462,,,,,,,
PI2749,2020,SA14,,,,,,,,01980,,,,,,,
PI2750,2020,SA12,,,,,,,,08262,,,,,,,
PI2752,2020,SA12,,,,,,,,07462,,,,,,,
PI2755,2020,SA12,,,,,,,,07462,,,,,,,
PI2756,2020,SA14,,,,,,,,06926,,,,,,,
PI2757,2020,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2763,2020,SA12,,,,,,,,08262,,,,,,,
PI2772,2020,SA12,,,,,,,,07862,,,,,,,
PI2775,2020,SA12,,,,,,,,07462,,,,,,,
PI2776,2020,SA12,,,,,,,,07462,,,,,,,
PI2780,2020,SA12,,,,,,,,06156,,,,,,,
PI2782,2020,SA12,,,,,,,,07462,,,,,,,
PI2785,2020,SA14,,,,,,,,20284,,,,,,,
PI2787,2020,SA14,,,,,,,,06761,,,,,,,
PI2789,2020,SA12,,,,,,,,03931,,,,,,,
PI2792,2020,SA16,,,,,,,,02973,,,,,,,
PI2793,2020,SA14,,,,,,,,09400,,,,,,,
PI2795,2020,SA13,SA16,,,,,,,00625,04159,,,,,,
PI2796,2020,SA14,,,,,,,,00990,,,,,,,
PI2797,2020,SA01,SA12,SA05,,,,,,01109,08262,01000,,,,,
PI2799,2020,SA14,,,,,,,,40070,,,,,,,
PI2801,2020,SA14,SA16,,,,,,,00452,00775,,,,,,
PI2803,2020,SA04,,,,,,,,11916,,,,,,,
PI2806,2020,SA12,SA16,SA17,SA19,,,,,07862,06195,01000,08057,,,,
PI2810,2020,SA14,,,,,,,,03952,,,,,,,
PI2811,2020,SA12,,,,,,,,08262,,,,,,,
PI2812,2020,SA13,SA16,,,,,,,01500,02545,,,,,,
PI2814,2020,SA14,SA12,SA13,SA16,,,,,06928,07862,01250,05445,,,,
PI2818,2020,SA14,,,,,,,,20284,,,,,,,
PI2819,2020,SA12,,,,,,,,07462,,,,,,,
PI2822,2020,SA14,,,,,,,,20284,,,,,,,
PI2823,2020,SA12,,,,,,,,07462,,,,,,,
PI2826,2020,SA01,SA12,,,,,,,01550,07462,,,,,,
PI2827,2020,SA14,,,,,,,,03958,,,,,,,
PI2838,2020,SA14,,,,,,,,01980,,,,,,,
PI2840,2020,SA12,,,,,,,,07462,,,,,,,
PI2844,2020,SA12,,,,,,,,07462,,,,,,,
PI2845,2020,SA12,,,,,,,,03731,,,,,,,
PI2847,2020,SA12,,,,,,,,07862,,,,,,,
PI2849,2020,SA14,SA12,,,,,,,07422,07462,,,,,,
PI2850,2020,SA12,,,,,,,,07862,,,,,,,
PI2854,2020,SA13,,,,,,,,00500,,,,,,,
PI2855,2020,SA12,,,,,,,,07862,,,,,,,
PI2856,2020,SA14,,,,,,,,10866,,,,,,,
PI2857,2020,SA12,,,,,,,,07862,,,,,,,
PI2861,2020,SA12,,,,,,,,07462,,,,,,,
PI2866,2020,SA01,SA12,,,,,,,01123,08262,,,,,,
PI2867,2020,SA14,,,,,,,,20284,,,,,,,
PI2869,2020,SA14,,,,,,,,01732,,,,,,,
PI2872,2020,SA14,SA12,SA16,SA19,,,,,01980,07862,06195,08057,,,,
PI2873,2020,SA22,,,,,,,,03335,,,,,,,
PI2876,2020,SA12,,,,,,,,07462,,,,,,,
PI2877,2020,SA14,,,,,,,,20284,,,,,,,
PI2881,2020,SA14,SA16,,,,,,,01980,00945,,,,,,
PI2887,2020,SA14,,,,,,,,20284,,,,,,,
PI2888,2020,SA14,SA12,,,,,,,01980,07462,,,,,,
PI2889,2020,SA13,SA16,SA04,SA19,,,,,00625,00643,01818,04029,,,,
PI2894,2020,SA14,,,,,,,,13522,,,,,,,
PI2903,2020,SA12,,,,,,,,07862,,,,,,,
PI2908,2020,SA12,,,,,,,,08262,,,,,,,
PI2910,2020,SA12,,,,,,,,07462,,,,,,,
PI2912,2020,SA16,,,,,,,,02028,,,,,,,
PI2913,2020,SA12,,,,,,,,07862,,,,,,,
PI2915,2020,SA01,SA12,,,,,,,01548,08262,,,,,,
PI2917,2020,SA13,SA16,,,,,,,01500,03745,,,,,,
PI2918,2020,SA14,SA12,,,,,,,01980,07462,,,,,,
PI2920,2020,SA12,,,,,,,,07862,,,,,,,
